vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
41,100,81.71439,81.44978,90.3349,0,0,0,0,Random Vehicle
31,300,405.516,330.6842,465.1653,0,83.33334,0,0,Random Vehicle
34,383.3333,453.8627,397.0441,441.3499,1,66.66667,0,0,Random Vehicle
15,433.3333,132.5448,115.0229,150.0868,3,50,0,0,Random Vehicle
38,449.9999,406.219,340.8542,433.4092,1,116.6667,0,0,Random Vehicle
62,449.9999,707.181,413.109,472.5641,1,83.33334,0,0,Random Vehicle
51,466.6666,500.3684,369.1539,517.0841,0,50,0,0,Random Vehicle
72,533.3333,483.6313,365.4181,366.6399,0,50,0,0,Random Vehicle
36,566.6666,324.0252,313.6797,351.1721,3,100,0,0,Random Vehicle
17,666.6667,1134.593,802.9413,993.1227,2,133.3334,0,0,Random Vehicle
20,733.3335,667.582,498.7322,604.305,2,133.3334,0,0,Random Vehicle
42,733.3335,441.6566,344.4095,455.3156,3,100,0,0,Random Vehicle
54,733.3335,2514.707,2433.38,3051.108,0,0,0,0,Random Vehicle
33,766.6669,894.0554,571.7783,625.7448,0,133.3334,0,0,Random Vehicle
3,783.3336,401.5277,311.5019,326.5125,4,100,0,0,Random Vehicle
21,816.6669,516.3368,475.0772,552.3602,4,116.6667,0,0,Random Vehicle
77,816.6669,893.3022,525.7406,692.6335,1,133.3334,0,0,Random Vehicle
25,833.3336,628.9457,387.8945,488.6525,1,133.3334,0,0,Random Vehicle
69,833.3336,1175.526,772.485,1092.207,0,200,0,0,Random Vehicle
67,983.3338,862.0087,656.6363,784.8379,1,200,0,0,Random Vehicle
35,1000,1046.959,897.3658,971.2444,0,200,0,0,Random Vehicle
50,966.6671,1362.998,1167.82,1611.458,0,216.6667,0,0,Random Vehicle
8,966.6671,1550.713,927.65,1123.332,0,233.3334,0,0,Random Vehicle
76,1000,1267.701,763.83,1058.512,4,166.6667,0,0,Random Vehicle
71,1183.333,1374.877,412.3522,538.6224,2,266.6667,0,0,Random Vehicle
43,1150,1158.313,1027.447,1398.855,2,233.3334,0,0,Random Vehicle
46,1150,1395.427,971.8936,1264.942,3,200,0,0,Random Vehicle
